FJI: Fiji,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,8
FLK: Falkland Islands (Malvinas),"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,<1,<1,<1,<1,,,<1,,,,,<1,,,,,<1,
FRA: France,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
FRA: France,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,,0,0,0,0,0,0,440,49,0
FRA: France,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,,0,0,0,0,0,0,440,49,0
FRA: France,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,450,430,410,502,,,526,,,,,595,,,,,695,
FRA: France,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,126862
FRO: Faroe Islands,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,1,<1,1,2,,,2,,,,,2,,,,,2,
FSM: Micronesia (Federated States of),MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,0,,,0,,,,,,
FSM: Micronesia (Federated States of),MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,0,,,0,,,,,,
FSM: Micronesia (Federated States of),MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,0,,,0,,,,,,
FSM: Micronesia (Federated States of),"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,<1,<1,<1,<1,,,<1,,,,,<1,,,,,<1,
GAB: Gabon,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,0,,0,0,,,,0,,,0,
GAB: Gabon,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,,0,0,,,,0,,,0.85,
GAB: Gabon,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,0,,0,0,,,,0,,,0.85,
GAB: Gabon,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,42,54,66,69,,,77,,,,,103,,,,,103,
GAB: Gabon,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,63
GBR: United Kingdom,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,,,0,0,0,0,0,0,0,0,0,0
GBR: United Kingdom,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,,,0,0,0,0,0,0,0,310,42,0
GBR: United Kingdom,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,,,0,0,0,0,0,0,0,310,42,0
GBR: United Kingdom,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,381,402,479,527,,,735,,,,,837,,,,,920,
GEO: Georgia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,56000,60000,63000,66000,49000,55000,56000,49000,68000,69000,71000,71000,72000
GEO: Georgia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.4,6700
GEO: Georgia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,56000,60000,63000,66000,49000,55000,56000,49000,68000,69000,71000,71000,78000
GEO: Georgia,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,47,12,9,8,,,8,,,,,17,,,,,15,
GEO: Georgia,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,478
GHA: Ghana,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,,0,,0,0,0,2200,99,0,0
GHA: Ghana,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,,0,,0,0,0,0,6300,240,1600
GHA: Ghana,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,,0,,0,0,0,2200,6400,240,1600
GHA: Ghana,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,82,91,94,93,,,105,,,,,93,,,,,95,
GHA: Ghana,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,3816
GHA: Ghana,"MG_RFGS_CNTRY_ORIGIN: Refugees, by country of origin",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,5848
GIB: Gibraltar,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,2,2,2,2,,,2,,,,,3,,,,,2,
GIN: Guinea,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,,0,,0,0,0,0,0,0,0
GIN: Guinea,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,,0,,0,0,0,0,9.1,1300,1300
GIN: Guinea,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,,0,,0,0,0,0,9.1,1300,1300
GIN: Guinea,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,175,340,240,90,,,65,,,,,46,,,,,31,
GIN: Guinea,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,2081
GLP: Guadeloupe,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,18,19,20,20,,,20,,,,,17,,,,,17,
GMB: Gambia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,,0,0,,,0,0,0,0,0,0
GMB: Gambia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,,0,0,,,0,0,0,2000,800,0
GMB: Gambia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,,0,0,,,0,0,0,2000,800,0
GMB: Gambia,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,39,50,61,59,,,59,,,,,53,,,,,47,
GMB: Gambia,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,1805
GNB: Guinea-Bissau,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,,0,,,,,,,,0,0,,
GNB: Guinea-Bissau,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,,0,,,,,,,,0,200,,
GNB: Guinea-Bissau,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,,0,,,,,,,,0,200,,
GNB: Guinea-Bissau,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,7,12,9,9,,,9,,,,,9,,,,,6,
GNB: Guinea-Bissau,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,845
GNQ: Equatorial Guinea,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,<1,<1,<1,1,,,2,,,,,4,,,,,4,
GRC: Greece,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,0,,,0,0,0,0,0,0,0,0,0
GRC: Greece,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,,,0,0,0,0,0,0,0,800,250
GRC: Greece,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,0,,,0,0,0,0,0,0,0,800,250
GRC: Greece,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,158,195,163,137,,,118,,,,,71,,,,,98,
GRD: Grenada,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,,,,,,0,0,0,,
GRD: Grenada,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,,,,,,0,0,0,,
GRD: Grenada,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,0,0,0,,
GRD: Grenada,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,2,2,3,2,,,1,,,,,<1,,,,,<1,
GRL: Greenland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,,,,,,0,0,,,
GRL: Greenland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,,,,,,0,0,,,
GRL: Greenland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,0,0,,,
GRL: Greenland,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,2,1,<1,<1,,,<1,,,,,<1,,,,,<1,
GTM: Guatemala,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,0,97000,99000,100000,100000,97000,97000,97000,97000,97000
GTM: Guatemala,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,530,0,8700
GTM: Guatemala,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,0,97000,99000,100000,100000,97000,97000,97000,97000,110000
GTM: Guatemala,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,64,37,11,12,,,12,,,,,12,,,,,13,
GUF: French Guiana,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,,,,,,,,,0,
GUF: French Guiana,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,,,,,,,,,0,
GUF: French Guiana,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,0,
GUF: French Guiana,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,17,16,16,18,,,16,,,,,12,,,,,13,
GUM: Guam,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,,,,,,,0,0,,
GUM: Guam,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,,,,,,,0,0,,
GUM: Guam,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,0,0,,
GUM: Guam,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,15,14,13,14,,,14,,,,,11,,,,,9,
GUY: Guyana,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,,,,,,,,,0,0,,,0
GUY: Guyana,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,,,,,,,,,0,0,,,0
GUY: Guyana,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,,,,,,,,,0,0,,,0
GUY: Guyana,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,2,2,3,2,,,1,,,,,<1,,,,,4,
"HKG: China, Hong Kong Special Administrative Region",MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,,,,,,0,0,0,0,0,0
"HKG: China, Hong Kong Special Administrative Region",MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,,,,,,0,0,0,0,0,0
"HKG: China, Hong Kong Special Administrative Region",MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,,,,,,0,0,0,0,0,0
"HKG: China, Hong Kong Special Administrative Region","MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,141,174,225,207,,,159,,,,,117,,,,,149,
"HKG: China, Hong Kong Special Administrative Region","MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,84
HND: Honduras,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,,,11000,64000,70000,70000,70000,91000,91000,91000
HND: Honduras,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,,,0,0,0,0,0,0,0,11
HND: Honduras,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,,,11000,64000,70000,70000,70000,91000,91000,91000
HND: Honduras,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,74,41,7,5,,,8,,,,,12,,,,,13,
HND: Honduras,"MG_RFGS_CNTRY_ORIGIN: Refugees, by country of origin",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,17036
HRV: Croatia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,420,400,360,0,0,0,0,,0,0,,0,0
HRV: Croatia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,0,0,0,0,0,,0,0,,900,520
HRV: Croatia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,420,400,360,0,0,0,0,,0,0,,900,520
HRV: Croatia,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,31,67,53,41,,,27,,,,,16,,,,,7,
HRV: Croatia,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,351
HTI: Haiti,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,0,0,0,0,0,0,0,0,0,0,820,3100,6400
HTI: Haiti,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,20000,13000,83000
HTI: Haiti,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,0,0,0,0,0,0,0,0,0,0,21000,16000,90000
HTI: Haiti,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,4,4,8,8,,,6,,,,,6,,,,,5,
HUN: Hungary,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,,0,,,0,0,,,0,0,0,0,
HUN: Hungary,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,,0,,,0,0,,,0,0,0,0,
HUN: Hungary,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,,0,,,0,0,,,0,0,0,0,
HUN: Hungary,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,50,37,23,30,,,37,,,,,49,,,,,74,
IDN: Indonesia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,22000,62000,56000,53000,28000,26000,1900,2200,4000,4900,12000,12000,23000
IDN: Indonesia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,33000,50000,47000
IDN: Indonesia,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,22000,62000,56000,53000,28000,26000,1900,2200,4000,4900,45000,62000,70000
IDN: Indonesia,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,134,110,100,113,,,99,,,,,72,,,,,48,
IDN: Indonesia,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,2501
IMN: Isle of Man,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,4,4,4,4,,,3,,,,,3,,,,,2,
IND: India,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,160000,210000,210000,320000,170000,270000,190000,250000,260000,150000,150000,150000,160000
IND: India,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,190000,290000,6900
IND: India,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,160000,210000,210000,320000,170000,270000,190000,250000,260000,150000,340000,440000,170000
IND: India,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,459,378,298,406,,,393,,,,,361,,,,,307,
IRL: Ireland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,0,,,,0,,0,,,0,0
IRL: Ireland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,0,,,,0,,0,,,0,0
IRL: Ireland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,0,,,,0,,0,,,0,0
IRL: Ireland,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,55,43,65,95,,,110,,,,,144,,,,,153,
IRL: Ireland,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,2211
IRL: Ireland,"MG_RFGS_CNTRY_ORIGIN: Refugees, by country of origin",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,7
IRN: Iran (Islamic Republic of),MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0
IRN: Iran (Islamic Republic of),MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,,0,0,0,0,0,0,0,52000,23,3900
IRN: Iran (Islamic Republic of),MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,0,,0,0,0,0,0,0,0,52000,23,3900
IRN: Iran (Islamic Republic of),"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,1862,1275,1076,1164,,,1167,,,,,1144,,,,,1171,
IRN: Iran (Islamic Republic of),"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,306591
IRQ: Iraq,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,1200000,1200000,1100000,920000,920000,1400000,1400000,1300000,1200000,860000,680000,540000,520000
IRQ: Iraq,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,0,0,0,0,0,0,0,0,0,0,140,0,8700
IRQ: Iraq,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,1200000,1200000,1100000,920000,920000,1400000,1400000,1300000,1200000,860000,680000,540000,530000
IRQ: Iraq,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,24,49,45,29,,,17,,,,,136,,,,,104,
IRQ: Iraq,"MG_RFGS_CNTRY_ASYLM: Refugees, by country of asylum",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,121476
IRQ: Iraq,"MG_RFGS_CNTRY_ORIGIN: Refugees, by country of origin",Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,,,,,105193
ISL: Iceland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,,,,,,0,,,0,0
ISL: Iceland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,,,,,,,,,0,,,0,0
ISL: Iceland,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,,,,,,,,,0,,,0,0
ISL: Iceland,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,3,3,3,5,,,6,,,,,6,,,,,8,
ISR: Israel,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0
ISR: Israel,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,0,0,0,0,0,0,,0,68,23,0
ISR: Israel,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,0,0,0,0,0,0,0,,0,68,23,0
ISR: Israel,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,140,178,178,161,,,111,,,,,88,,,,,83,
ITA: Italy,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA: Italy,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.5,1.1
ITA: Italy,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.5,1.1
ITA: Italy,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,257,265,266,451,,,680,,,,,456,,,,,415,
JAM: Jamaica,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,0,,0,,0,,,,0,0,0,,0,0
JAM: Jamaica,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_DISASTER: Share due to disaster,,,,,0,,0,,0,,,,0,0,0,,0,0
JAM: Jamaica,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,_T: Total,,,,,0,,0,,0,,,,0,0,0,,0,0
JAM: Jamaica,"MG_INTNL_MG_CNTRY_DEST: International migrants, by country of destination",Y0T17: Under 18 years old,_T: Total,6,6,8,7,,,9,,,,,8,,,,,7,
JOR: Jordan,MG_INTERNAL_DISP_PERS: Internally displaced persons (IDPs),Y0T17: Under 18 years old,POP_CONF_VIOLENCE: Share due to conflict and violence,,,,,,,,,,0,,,,0,0,0,0,
